state,year,pop,party,n,id,state_name,perc
MT,2005,926,Republican,65,30,Montana,70.19438444924405
MT,2006,930,Republican,24,30,Montana,25.806451612903224
MT,2007,938,Republican,21,30,Montana,22.388059701492537
MT,2008,973,Republican,28,30,Montana,28.77697841726619
MT,2009,971,Republican,28,30,Montana,28.836251287332647
MT,2010,979,Republican,31,30,Montana,31.664964249233915
MT,2011,986,Republican,23,30,Montana,23.32657200811359
MT,2012,999,Republican,36,30,Montana,36.03603603603604
MT,2013,980,Republican,36,30,Montana,36.734693877551024
MT,2014,1008,Republican,35,30,Montana,34.72222222222222
MT,2015,1018,Republican,45,30,Montana,44.20432220039293
MT,2016,1031,Republican,21,30,Montana,20.368574199806012
MT,2017,1041,Republican,21,30,Montana,20.172910662824208
MT,2018,1041,Republican,11,30,Montana,10.566762728146013
NC,1991,6641,Republican,0,37,North Carolina,0
NC,1992,6813,Republican,1,37,North Carolina,0.1467782181124321
NC,1993,6732,Republican,10,37,North Carolina,1.4854426619132501
NC,1994,6895,Republican,7,37,North Carolina,1.0152284263959392
NC,1995,6935,Republican,52,37,North Carolina,7.4981975486661865
NC,1996,7254,Republican,34,37,North Carolina,4.687069203198235
NC,1997,7345,Republican,42,37,North Carolina,5.718175629680054
NC,1998,7412,Republican,39,37,North Carolina,5.26173772261198
NC,1999,7766,Republican,31,37,North Carolina,3.991758949266031
NC,2000,7983,Republican,39,37,North Carolina,4.885381435550545
NC,2001,8084,Republican,84,37,North Carolina,10.390895596239485
NC,2002,8146,Republican,62,37,North Carolina,7.611097471151486
NC,2003,8223,Republican,77,37,North Carolina,9.36397908305971
NC,2004,8421,Republican,67,37,North Carolina,7.956299726873293
NC,2005,8538,Republican,89,37,North Carolina,10.42398688217381
NC,2006,8847,Republican,100,37,North Carolina,11.303266644060132
NC,2007,9170,Republican,75,37,North Carolina,8.178844056706653
NC,2008,9234,Democratic,124,37,North Carolina,13.428633311674247
NC,2009,9336,Democratic,103,37,North Carolina,11.03256212510711
NC,2010,9359,Democratic,94,37,North Carolina,10.043808099155893
NC,2011,9504,Democratic,112,37,North Carolina,11.784511784511785
NC,2012,9634,Republican,119,37,North Carolina,12.352086360805481
NC,2013,9672,Republican,118,37,North Carolina,12.200165425971878
NC,2014,9823,Republican,140,37,North Carolina,14.252265092130713
NC,2015,9887,Republican,161,37,North Carolina,16.284009305148174
NC,2016,10056,Republican,148,37,North Carolina,14.7175815433572
NC,2017,10297,Republican,166,37,North Carolina,16.121200349616394
NC,2018,10369,Republican,141,37,North Carolina,13.598225479795543
ND,1991,635,Republican,0,38,North Dakota,0
ND,1992,616,Republican,1,38,North Dakota,1.6233766233766236
ND,1993,625,Republican,1,38,North Dakota,1.6
ND,1994,627,Republican,5,38,North Dakota,7.974481658692184
ND,1995,635,Republican,3,38,North Dakota,4.724409448818897
ND,1996,628,Republican,2,38,North Dakota,3.1847133757961785
ND,1997,638,Republican,2,38,North Dakota,3.134796238244514
ND,1998,644,Republican,2,38,North Dakota,3.105590062111801
ND,1999,621,Republican,2,38,North Dakota,3.2206119162640903
ND,2000,622,Republican,5,38,North Dakota,8.038585209003214
ND,2001,620,Republican,16,38,North Dakota,25.806451612903224
ND,2002,632,Republican,18,38,North Dakota,28.481012658227847
ND,2003,631,Republican,10,38,North Dakota,15.847860538827259
ND,2004,627,Republican,10,38,North Dakota,15.948963317384369
ND,2005,625,Republican,12,38,North Dakota,19.2
ND,2006,615,Republican,16,38,North Dakota,26.016260162601625
ND,2007,614,Republican,14,38,North Dakota,22.80130293159609
ND,2008,625,Republican,16,38,North Dakota,25.6
ND,2009,632,Republican,14,38,North Dakota,22.151898734177216
ND,2010,653,Republican,8,38,North Dakota,12.251148545176111
ND,2011,675,Republican,27,38,North Dakota,40
ND,2012,692,Republican,42,38,North Dakota,60.69364161849711
ND,2013,716,Republican,51,38,North Dakota,71.2290502793296
ND,2014,731,Republican,41,38,North Dakota,56.087551299589606
ND,2015,763,Republican,36,38,North Dakota,47.182175622542594
ND,2016,749,Republican,13,38,North Dakota,17.356475300400533
ND,2017,740,Republican,15,38,North Dakota,20.27027027027027
ND,2018,745,Republican,10,38,North Dakota,13.422818791946309
NE,1991,1661,Republican,0,31,Nebraska,0
NE,1992,1606,Republican,0,31,Nebraska,0
NE,1993,1641,Republican,0,31,Nebraska,0
NE,1994,1648,Republican,0,31,Nebraska,0
NE,1995,1648,Republican,0,31,Nebraska,0
NE,1996,1666,Republican,3,31,Nebraska,1.800720288115246
NE,1997,1658,Republican,3,31,Nebraska,1.8094089264173703
NE,1998,1713,Republican,52,31,Nebraska,30.356100408639815
NE,1999,1683,Republican,35,31,Nebraska,20.7961972667855
NE,2000,1679,Republican,17,31,Nebraska,10.12507444907683
NE,2001,1680,Republican,54,31,Nebraska,32.14285714285714
NE,2002,1700,Republican,56,31,Nebraska,32.94117647058824
NE,2003,1725,Republican,44,31,Nebraska,25.507246376811594
NE,2004,1724,Republican,59,31,Nebraska,34.222737819025525
NE,2005,1760,Republican,71,31,Nebraska,40.34090909090909
NE,2006,1765,Republican,56,31,Nebraska,31.72804532577904
NE,2007,1751,Republican,45,31,Nebraska,25.69960022844089
NE,2008,1774,Republican,100,31,Nebraska,56.36978579481398
NE,2009,1778,Republican,78,31,Nebraska,43.869516310461194
NE,2010,1804,Republican,61,31,Nebraska,33.813747228381374
NE,2011,1823,Republican,36,31,Nebraska,19.747668678003294
NE,2012,1849,Republican,9,31,Nebraska,4.86749594375338
NE,2013,1868,Republican,33,31,Nebraska,17.665952890792294
NE,2014,1873,Republican,47,31,Nebraska,25.093432995194874
NE,2015,1858,Republican,19,31,Nebraska,10.22604951560818
NE,2016,1870,Republican,31,31,Nebraska,16.577540106951872
NE,2017,1878,Republican,40,31,Nebraska,21.299254526091588
NE,2018,1893,Republican,38,31,Nebraska,20.073956682514527
NH,1991,1107,Republican,0,33,New Hampshire,0
NH,1992,1114,Democratic,0,33,New Hampshire,0
NH,1993,1131,Democratic,0,33,New Hampshire,0
NH,1994,1131,Democratic,3,33,New Hampshire,2.6525198938992043
NH,1995,1139,Democratic,24,33,New Hampshire,21.071115013169447
NH,1996,1142,Democratic,1,33,New Hampshire,0.8756567425569177
NH,1997,1197,Democratic,0,33,New Hampshire,0
NH,1998,1216,Democratic,16,33,New Hampshire,13.157894736842104
NH,1999,1255,Democratic,20,33,New Hampshire,15.936254980079681
NH,2000,1231,Republican,32,33,New Hampshire,25.995125913891144
NH,2001,1254,Republican,27,33,New Hampshire,21.5311004784689
NH,2002,1264,Republican,30,33,New Hampshire,23.734177215189874
NH,2003,1263,Republican,32,33,New Hampshire,25.33650039588282
NH,2004,1291,Democratic,49,33,New Hampshire,37.955073586367156
NH,2005,1298,Democratic,33,33,New Hampshire,25.423728813559325
NH,2006,1308,Democratic,38,33,New Hampshire,29.051987767584098
NH,2007,1312,Democratic,48,33,New Hampshire,36.58536585365854
NH,2008,1300,Democratic,45,33,New Hampshire,34.61538461538462
NH,2009,1313,Democratic,26,33,New Hampshire,19.801980198019802
NH,2010,1294,Democratic,31,33,New Hampshire,23.956723338485315
NH,2011,1300,Democratic,22,33,New Hampshire,16.923076923076923
NH,2012,1308,Democratic,30,33,New Hampshire,22.93577981651376
NH,2013,1301,Democratic,23,33,New Hampshire,17.678708685626443
NH,2014,1318,Democratic,15,33,New Hampshire,11.380880121396054
NH,2015,1293,Democratic,13,33,New Hampshire,10.054137664346483
NH,2016,1316,Democratic,29,33,New Hampshire,22.03647416413374
NH,2017,1333,Democratic,14,33,New Hampshire,10.502625656414104
NH,2018,1349,Democratic,13,33,New Hampshire,9.636767976278726
NJ,1991,7736,Republican,894,34,New Jersey,115.5635987590486
NJ,1992,7803,Democratic,1113,34,New Jersey,142.63744713571703
NJ,1993,7968,Democratic,1100,34,New Jersey,138.05220883534136
NJ,1994,7920,Democratic,895,34,New Jersey,113.0050505050505
NJ,1995,7879,Democratic,768,34,New Jersey,97.4742987688793
NJ,1996,7858,Democratic,839,34,New Jersey,106.77017052685162
NJ,1997,7967,Democratic,694,34,New Jersey,87.1093259696247
NJ,1998,8072,Democratic,757,34,New Jersey,93.78097125867195
NJ,1999,8232,Democratic,617,34,New Jersey,74.95140913508261
NJ,2000,8384,Democratic,652,34,New Jersey,77.76717557251908
NJ,2001,8456,Democratic,767,34,New Jersey,90.70482497634816
NJ,2002,8585,Democratic,570,34,New Jersey,66.3948747815958
NJ,2003,8574,Democratic,594,34,New Jersey,69.27921623512947
NJ,2004,8652,Democratic,769,34,New Jersey,88.88118354137772
NJ,2005,8692,Democratic,738,34,New Jersey,84.90566037735849
NJ,2006,8650,Democratic,760,34,New Jersey,87.861271676300575
NJ,2007,8548,Democratic,748,34,New Jersey,87.50584932147872
NJ,2008,8515,Democratic,744,34,New Jersey,87.37522019964767
NJ,2009,8660,Democratic,549,34,New Jersey,63.394919168591215
NJ,2010,8733,Democratic,543,34,New Jersey,62.1779457231192
NJ,2011,8642,Democratic,508,34,New Jersey,58.78268919231659
NJ,2012,8720,Democratic,505,34,New Jersey,57.912844036697244
NJ,2013,8728,Democratic,414,34,New Jersey,47.43354720439964
NJ,2014,8938,Democratic,336,34,New Jersey,37.59230252852987
NJ,2015,8936,Democratic,330,34,New Jersey,36.92927484333035
NJ,2016,8836,Democratic,282,34,New Jersey,31.914893617021274
NJ,2017,9015,Democratic,504,34,New Jersey,55.90682196339434
NJ,2018,8790,Democratic,569,34,New Jersey,64.73265073947668
NM,1991,1554,Republican,0,35,New Mexico,0
NM,1992,1611,Democratic,0,35,New Mexico,0
NM,1993,1623,Democratic,4,35,New Mexico,2.4645717806531118
NM,1994,1685,Democratic,12,35,New Mexico,7.121661721068249
NM,1995,1806,Democratic,24,35,New Mexico,13.289036544850498
NM,1996,1847,Democratic,44,35,New Mexico,23.82241472658365
NM,1997,1823,Democratic,24,35,New Mexico,13.165112452002194
NM,1998,1823,Democratic,31,35,New Mexico,17.004936917169502
NM,1999,1831,Democratic,16,35,New Mexico,8.73839432004369
NM,2000,1790,Democratic,15,35,New Mexico,8.379888268156424
NM,2001,1795,Democratic,20,35,New Mexico,11.142061281337048
NM,2002,1837,Democratic,15,35,New Mexico,8.165487207403375
NM,2003,1867,Democratic,11,35,New Mexico,5.891805034815212
NM,2004,1899,Republican,22,35,New Mexico,11.58504476040021
NM,2005,1938,Republican,18,35,New Mexico,9.287925696594426
NM,2006,1939,Republican,20,35,New Mexico,10.31459515214028
NM,2007,1941,Republican,14,35,New Mexico,7.212776919113859
NM,2008,1977,Democratic,9,35,New Mexico,4.552352048558422
NM,2009,1971,Democratic,15,35,New Mexico,7.610350076103501
NM,2010,2033,Democratic,24,35,New Mexico,11.805213969503196
NM,2011,2037,Democratic,28,35,New Mexico,13.745704467353951
NM,2012,2064,Democratic,2,35,New Mexico,0.9689922480620154
NM,2013,2079,Democratic,12,35,New Mexico,5.772005772005772
NM,2014,2030,Democratic,13,35,New Mexico,6.403940886699507
NM,2015,2036,Democratic,13,35,New Mexico,6.385068762278978
NM,2016,2043,Democratic,26,35,New Mexico,12.726382770435633
NM,2017,2035,Democratic,7,35,New Mexico,3.43980343980344
NM,2018,2054,Democratic,52,35,New Mexico,25.31645569620253
NV,1991,1237,Republican,16,32,Nevada,12.934518997574777
NV,1992,1353,Democratic,23,32,Nevada,16.999260901699927
NV,1993,1444,Democratic,12,32,Nevada,8.310249307479225
NV,1994,1521,Democratic,16,32,Nevada,10.519395134779751
NV,1995,1558,Democratic,68,32,Nevada,43.64569961489089
NV,1996,1634,Democratic,44,32,Nevada,26.92778457772338
NV,1997,1723,Democratic,45,32,Nevada,26.1172373766686
NV,1998,1845,Democratic,60,32,Nevada,32.520325203252035
NV,1999,2033,Democratic,75,32,Nevada,36.89129365469749
NV,2000,2045,Republican,85,32,Nevada,41.56479217603912
NV,2001,2129,Republican,94,32,Nevada,44.152184124001884
NV,2002,2114,Republican,62,32,Nevada,29.3282876064333
NV,2003,2242,Republican,97,32,Nevada,43.26494201605709
NV,2004,2385,Republican,81,32,Nevada,33.9622641509434
NV,2005,2447,Republican,77,32,Nevada,31.467102574581123
NV,2006,2530,Republican,125,32,Nevada,49.40711462450593
NV,2007,2566,Republican,63,32,Nevada,24.551831644583007
NV,2008,2581,Democratic,94,32,Nevada,36.41999225106548
NV,2009,2629,Democratic,48,32,Nevada,18.257892734880183
NV,2010,2696,Democratic,68,32,Nevada,25.222551928783382
NV,2011,2682,Democratic,59,32,Nevada,21.998508575689783
NV,2012,2735,Democratic,91,32,Nevada,33.272394881170015
NV,2013,2774,Democratic,73,32,Nevada,26.31578947368421
NV,2014,2819,Democratic,24,32,Nevada,8.513657325292657
NV,2015,2864,Democratic,58,32,Nevada,20.251396648044693
NV,2016,2941,Democratic,41,32,Nevada,13.94083645018701
NV,2017,2979,Democratic,5,32,Nevada,1.6784155756965424
NV,2018,3008,Democratic,33,32,Nevada,10.970744680851064
NY,1991,17914,Democratic,943,36,New York,52.6403929887239
NY,1992,17975,Democratic,1112,36,New York,61.863699582753824
NY,1993,18218,Democratic,934,36,New York,51.267976726314636
NY,1994,18213,Democratic,911,36,New York,50.01921704277164
NY,1995,18258,Democratic,845,36,New York,46.281082265308356
NY,1996,18345,Democratic,903,36,New York,49.223221586263286
NY,1997,18103,Democratic,853,36,New York,47.119262000773354
NY,1998,18370,Democratic,776,36,New York,42.2427871529668
NY,1999,18855,Democratic,590,36,New York,31.291434632723416
NY,2000,18752,Democratic,608,36,New York,32.42320819112628
NY,2001,18783,Democratic,712,36,New York,37.90661768620561
NY,2002,19224,Democratic,693,36,New York,36.048689138576776
NY,2003,18922,Democratic,603,36,New York,31.86766726561674
NY,2004,19010,Democratic,386,36,New York,20.30510257759074
NY,2005,18995,Democratic,498,36,New York,26.217425638325874
NY,2006,19021,Democratic,522,36,New York,27.44335208453814
NY,2007,19021,Democratic,498,36,New York,26.181588770306504
NY,2008,19309,Democratic,605,36,New York,31.33253923041069
NY,2009,19158,Democratic,641,36,New York,33.45860737028917
NY,2010,19116,Democratic,699,36,New York,36.56622724419334
NY,2011,19329,Democratic,545,36,New York,28.195974959904806
NY,2012,19298,Democratic,720,36,New York,37.30956575810965
NY,2013,19335,Democratic,615,36,New York,31.80760279286268
NY,2014,19658,Democratic,545,36,New York,27.724081798758775
NY,2015,19645,Democratic,500,36,New York,25.451768897938408
NY,2016,19459,Democratic,595,36,New York,30.577110848450587
NY,2017,19735,Democratic,554,36,New York,28.071953382315684
NY,2018,19343,Democratic,525,36,New York,27.141601612986612
OH,1991,11061,Republican,80,39,Ohio,7.232619112196004
OH,1992,11175,Democratic,105,39,Ohio,9.395973154362416
OH,1993,11264,Democratic,260,39,Ohio,23.082386363636363
OH,1994,11139,Democratic,357,39,Ohio,32.04955561540533
OH,1995,11211,Democratic,266,39,Ohio,23.726696994023726
OH,1996,11254,Democratic,234,39,Ohio,20.792607073040696
OH,1997,11212,Democratic,265,39,Ohio,23.635390652871923
OH,1998,11201,Democratic,254,39,Ohio,22.67654673689849
OH,1999,11223,Democratic,232,39,Ohio,20.671834625322997
OH,2000,11160,Republican,255,39,Ohio,22.8494623655914
OH,2001,11178,Republican,363,39,Ohio,32.47450348899624
OH,2002,11253,Republican,265,39,Ohio,23.549275748689237
OH,2003,11227,Republican,244,39,Ohio,21.73332145720139
OH,2004,11259,Republican,354,39,Ohio,31.441513455901944
OH,2005,11310,Republican,191,39,Ohio,16.887709991158268
OH,2006,11297,Republican,305,39,Ohio,26.998318137558645
OH,2007,11280,Republican,306,39,Ohio,27.127659574468087
OH,2008,11386,Democratic,355,39,Ohio,31.178640435622693
OH,2009,11441,Democratic,303,39,Ohio,26.483698977362117
OH,2010,11341,Democratic,247,39,Ohio,21.77938453399171
OH,2011,11309,Democratic,250,39,Ohio,22.10628702803077
OH,2012,11398,Democratic,264,39,Ohio,23.16195823828742
OH,2013,11280,Democratic,341,39,Ohio,30.23049645390071
OH,2014,11505,Democratic,421,39,Ohio,36.59278574532812
OH,2015,11435,Democratic,416,39,Ohio,36.379536510712725
OH,2016,11442,Republican,471,39,Ohio,41.16413214472994
OH,2017,11491,Republican,387,39,Ohio,33.67853102427988
OH,2018,11452,Republican,365,39,Ohio,31.872162067761092
OK,1991,3173,Republican,99,40,Oklahoma,31.200756381972898
OK,1992,3269,Republican,147,40,Oklahoma,44.96788008565311
OK,1993,3326,Republican,61,40,Oklahoma,18.340348767288035
OK,1994,3232,Republican,20,40,Oklahoma,6.188118811881188
OK,1995,3204,Republican,37,40,Oklahoma,11.548064918851436
OK,1996,3344,Republican,83,40,Oklahoma,24.820574162679428
OK,1997,3321,Republican,41,40,Oklahoma,12.345679012345679
OK,1998,3251,Republican,57,40,Oklahoma,17.533066748692708
OK,1999,3300,Republican,42,40,Oklahoma,12.727272727272728
OK,2000,3378,Republican,80,40,Oklahoma,23.682652457075193
OK,2001,3372,Republican,46,40,Oklahoma,13.641755634638196
OK,2002,3473,Republican,44,40,Oklahoma,12.669162107687876
OK,2003,3430,Republican,38,40,Oklahoma,11.078717201166182
OK,2004,3444,Republican,51,40,Oklahoma,14.80836236933798
OK,2005,3486,Republican,41,40,Oklahoma,11.761331038439472
OK,2006,3489,Republican,51,40,Oklahoma,14.617368873602752
OK,2007,3551,Republican,30,40,Oklahoma,8.448324415657561
OK,2008,3550,Republican,54,40,Oklahoma,15.211267605633802
OK,2009,3632,Republican,60,40,Oklahoma,16.519823788546255
OK,2010,3697,Republican,49,40,Oklahoma,13.253989721395726
OK,2011,3763,Republican,30,40,Oklahoma,7.972362476747276
OK,2012,3700,Republican,21,40,Oklahoma,5.675675675675675
OK,2013,3697,Republican,43,40,Oklahoma,11.631052204490127
OK,2014,3728,Republican,31,40,Oklahoma,8.315450643776824
OK,2015,3887,Republican,37,40,Oklahoma,9.518909184461023
OK,2016,3911,Republican,35,40,Oklahoma,8.949117872666838
OK,2017,3817,Republican,29,40,Oklahoma,7.597589730154572
OK,2018,3858,Republican,31,40,Oklahoma,8.035251425609125
OR,1991,2967,Democratic,296,41,Oregon,99.76407145264577
OR,1992,3039,Democratic,376,41,Oregon,123.72490950970715
OR,1993,3077,Democratic,237,41,Oregon,77.02307442313942
OR,1994,3152,Democratic,177,41,Oregon,56.15482233502538
OR,1995,3208,Democratic,152,41,Oregon,47.38154613466334
OR,1996,3234,Democratic,172,41,Oregon,53.18491032776747
OR,1997,3284,Democratic,105,41,Oregon,31.973203410475026
OR,1998,3352,Democratic,101,41,Oregon,30.13126491646778
OR,1999,3421,Democratic,123,41,Oregon,35.954399298450745
OR,2000,3415,Democratic,142,41,Oregon,41.58125915080527
OR,2001,3446,Democratic,222,41,Oregon,64.42251886244922
OR,2002,3503,Democratic,61,41,Oregon,17.41364544675992
OR,2003,3560,Democratic,103,41,Oregon,28.93258426966292
OR,2004,3572,Democratic,155,41,Oregon,43.393057110862266
OR,2005,3619,Democratic,138,41,Oregon,38.13208068527218
OR,2006,3705,Democratic,144,41,Oregon,38.86639676113361
OR,2007,3761,Democratic,169,41,Oregon,44.93485775059825
OR,2008,3806,Democratic,191,41,Oregon,50.18392012611666
OR,2009,3821,Democratic,131,41,Oregon,34.28421879089243
OR,2010,3752,Democratic,134,41,Oregon,35.714285714285715
OR,2011,3850,Democratic,130,41,Oregon,33.76623376623376
OR,2012,3872,Democratic,52,41,Oregon,13.429752066115704
OR,2013,3969,Democratic,68,41,Oregon,17.132779037540942
OR,2014,3955,Democratic,66,41,Oregon,16.68773704171934
OR,2015,4029,Democratic,88,41,Oregon,21.84164805162571
OR,2016,4124,Democratic,107,41,Oregon,25.94568380213385
OR,2017,4202,Democratic,148,41,Oregon,35.221323179438365
OR,2018,4172,Democratic,137,41,Oregon,32.83796740172579
PA,1991,12147,Republican,277,42,Pennsylvania,22.803984522927472
PA,1992,12018,Democratic,1,42,Pennsylvania,0.08320852055250458
PA,1993,12073,Democratic,391,42,Pennsylvania,32.386316574173776
PA,1994,11967,Democratic,278,42,Pennsylvania,23.230550681039524
PA,1995,12031,Democratic,284,42,Pennsylvania,23.605685312941567
PA,1996,11889,Democratic,205,42,Pennsylvania,17.242829506266297
PA,1997,11904,Democratic,163,42,Pennsylvania,13.692876344086022
PA,1998,11890,Democratic,164,42,Pennsylvania,13.793103448275861
PA,1999,11948,Democratic,187,42,Pennsylvania,15.65115500502176
PA,2000,12044,Democratic,141,42,Pennsylvania,11.707074061773497
PA,2001,12087,Democratic,141,42,Pennsylvania,11.665425663936462
PA,2002,12168,Democratic,96,42,Pennsylvania,7.889546351084813
PA,2003,12135,Democratic,118,42,Pennsylvania,9.723939019365472
PA,2004,12142,Democratic,99,42,Pennsylvania,8.15351671882721
PA,2005,12237,Democratic,80,42,Pennsylvania,6.537550053117594
PA,2006,12326,Democratic,87,42,Pennsylvania,7.058250851857862
PA,2007,12297,Democratic,78,42,Pennsylvania,6.343010490363503
PA,2008,12178,Democratic,70,42,Pennsylvania,5.748070290688126
PA,2009,12401,Democratic,36,42,Pennsylvania,2.9029916942182084
